45 44 45 0.15
78 77 78 0.18
62 62 62 0.16
85 84 85 0.18
111 110 111 0.21
97 98 97 0.18
113 115 113 0.17
107 107 107 0.17
74 72 74 0.18
53 53 53 0.16
57 57 57 0.15
86 85 86 0.19
73 71 73 0.18
12 11 12 0.06
10 10 10 0.07
8 8 8 0.07
23 23 23 0.1
96 96 96 0.19
138 138 138 0.19
221 222 221 0.21
351 351 351 0.24
197 198 197 0.2
59 58 59 0.17
23 21 23 0.12
21 17 21 0.08
4 5 4 0.03
1 1 1 0.
2 1 2 0.01
1 1 1 0.01
3 5 3 0.03
13 11 13 0.08
27 27 27 0.11
65 66 65 0.17
207 209 207 0.22
247 241 247 0.19
195 178 195 0.14
261 262 261 0.17
197 197 197 0.17
124 124 124 0.12
184 185 184 0.13
257 257 257 0.18
111 114 111 0.13
67 69 67 0.14
69 70 69 0.16
45 47 45 0.12
34 35 34 0.08
7 7 7 0.04
1 1 1 0.01
2 2 2 0.02
12 12 12 0.08
44 46 44 0.12
173 174 173 0.18
275 276 275 0.18
120 121 120 0.12
62 63 62 0.1
74 76 74 0.14
120 119 120 0.18
128 129 128 0.17
153 152 153 0.18
243 243 243 0.17
336 335 336 0.2
362 364 362 0.2
192 196 192 0.19
117 118 117 0.18
73 72 73 0.18
90 88 90 0.18
137 136 137 0.2
141 140 141 0.22
149 148 149 0.21
137 135 137 0.18
226 225 226 0.18
219 218 219 0.18
113 112 113 0.21
65 65 65 0.18
26 24 26 0.12
21 21 21 0.09
5 7 5 0.05
24 25 24 0.09
64 64 64 0.15
138 141 138 0.16
239 244 239 0.17
259 267 259 0.17
75 79 75 0.14
36 37 36 0.13
4 4 4 0.04
11 10 11 0.04
16 14 16 0.06
9 8 9 0.06
14 14 14 0.09
12 11 12 0.09
54 50 54 0.13
97 92 97 0.16
134 125 134 0.17
249 244 249 0.21
420 412 420 0.23
391 391 391 0.2
385 383 385 0.19
368 371 368 0.19
236 233 236 0.17
145 150 145 0.13
174 177 174 0.16
214 215 214 0.16
161 164 161 0.16
124 123 124 0.16
124 124 124 0.17
75 75 75 0.18
40 42 40 0.14
17 15 17 0.07
6 6 6 0.04
14 18 14 0.09
42 42 42 0.12
54 54 54 0.11
113 114 113 0.15
228 234 228 0.18
81 90 81 0.13
78 76 78 0.16
86 88 86 0.17
168 168 168 0.18
197 196 197 0.18
210 209 210 0.2
336 337 336 0.22
471 473 471 0.24
347 350 347 0.24
251 250 251 0.23
216 214 216 0.2
197 188 197 0.18
254 255 254 0.2
223 221 223 0.22
184 185 184 0.21
181 177 181 0.17
233 231 233 0.17
283 282 283 0.18
185 184 185 0.18
98 99 98 0.19
62 63 62 0.15
28 31 28 0.09
3 3 3 0.04
19 19 19 0.08
22 21 22 0.09
72 71 72 0.11
123 119 123 0.12
109 107 109 0.14
61 64 61 0.16
69 70 69 0.16
27 28 27 0.11
31 33 31 0.13
39 39 39 0.14
43 37 43 0.12
34 33 34 0.11
58 62 58 0.15
119 117 119 0.17
205 214 205 0.16
313 291 313 0.15
409 407 409 0.22
585 585 585 0.25
522 527 522 0.25
314 309 314 0.18
283 280 283 0.19
203 203 203 0.18
176 169 176 0.17
215 214 215 0.18
206 198 206 0.18
152 155 152 0.17
204 204 204 0.2
136 136 136 0.18
58 58 58 0.15
54 52 54 0.14
49 49 49 0.12
20 19 20 0.11
32 35 32 0.11
51 51 51 0.1
67 67 67 0.12
80 80 80 0.14
63 61 63 0.15
35 32 35 0.13
65 63 65 0.18
93 94 93 0.19
222 223 222 0.19
237 237 237 0.17
337 340 337 0.22
314 313 314 0.22
414 409 414 0.25
310 310 310 0.23
315 318 315 0.22
297 298 297 0.18
297 297 297 0.19
313 318 313 0.21
308 306 308 0.22
297 295 297 0.23
362 356 362 0.21
347 344 347 0.2
247 247 247 0.16
166 166 166 0.16
74 74 74 0.12
24 25 24 0.07
6 6 6 0.06
18 17 18 0.08
24 22 24 0.1
43 40 43 0.13
69 69 69 0.14
69 70 69 0.16
84 84 84 0.2
89 90 89 0.19
96 96 96 0.18
103 97 103 0.17
85 87 85 0.17
122 117 122 0.16
144 126 144 0.14
105 105 105 0.15
140 147 140 0.15
289 285 289 0.14
446 443 446 0.19
518 519 518 0.25
453 452 453 0.26
282 285 282 0.19
152 152 152 0.17
139 133 139 0.16
181 181 181 0.21
145 143 145 0.18
192 188 192 0.16
194 186 194 0.19
189 190 189 0.21
184 179 184 0.22
109 107 109 0.19
95 97 95 0.19
118 115 118 0.16
85 85 85 0.14
53 53 53 0.13
45 45 45 0.14
51 49 51 0.11
60 60 60 0.12
80 81 80 0.13
17 21 17 0.07
5 5 5 0.05
17 17 17 0.1
72 75 72 0.18
191 193 191 0.19
371 375 371 0.21
380 386 380 0.22
327 325 327 0.23
305 303 305 0.23
327 325 327 0.22
329 331 329 0.21
321 323 321 0.15
196 195 196 0.15
316 315 316 0.2
317 315 317 0.22
262 264 262 0.22
281 283 281 0.22
243 234 243 0.17
173 166 173 0.17
144 139 144 0.15
78 81 78 0.14
51 52 51 0.1
32 33 32 0.11
49 48 49 0.11
81 79 81 0.11
56 57 56 0.1
74 74 74 0.13
97 97 97 0.16
88 89 88 0.18
107 105 107 0.2
120 119 120 0.2
125 123 125 0.18
99 101 99 0.14
89 89 89 0.14
106 101 106 0.12
234 225 234 0.17
206 199 206 0.15
230 269 230 0.16
401 399 401 0.18
462 468 462 0.23
448 448 448 0.26
295 292 295 0.22
261 261 261 0.17
178 174 178 0.16
134 135 134 0.17
73 74 73 0.16
101 100 101 0.18
139 139 139 0.2
189 191 189 0.22
221 220 221 0.24
210 209 210 0.24
179 177 179 0.2
147 137 147 0.17
192 189 192 0.18
129 127 129 0.18
86 86 86 0.16
67 66 67 0.15
59 60 59 0.13
73 71 73 0.14
57 57 57 0.12
18 22 18 0.07
4 4 4 0.04
11 11 11 0.07
59 62 59 0.17
191 191 191 0.21
364 361 364 0.22
429 429 429 0.23
374 374 374 0.23
386 389 386 0.23
404 402 404 0.23
330 327 330 0.22
222 227 222 0.17
213 213 213 0.15
225 222 225 0.17
364 362 364 0.22
249 247 249 0.18
146 143 146 0.16
137 136 137 0.16
123 122 123 0.16
76 75 76 0.14
53 52 53 0.13
42 43 42 0.12
64 64 64 0.11
73 72 73 0.1
72 70 72 0.14
162 164 162 0.22
100 103 100 0.19
121 119 121 0.19
138 141 138 0.21
131 131 131 0.21
102 100 102 0.18
118 118 118 0.16
70 70 70 0.11
83 91 83 0.12
224 214 224 0.16
213 218 213 0.17
327 327 327 0.21
367 371 367 0.23
382 378 382 0.23
338 336 338 0.23
288 287 288 0.2
298 300 298 0.16
309 307 309 0.19
167 170 167 0.16
78 77 78 0.15
84 82 84 0.18
132 133 132 0.2
159 159 159 0.19
231 230 231 0.22
344 340 344 0.25
354 352 354 0.23
275 249 275 0.18
255 261 255 0.19
147 146 147 0.2
77 80 77 0.17
67 67 67 0.15
51 53 51 0.15
40 37 40 0.12
20 20 20 0.08
13 15 13 0.06
24 25 24 0.09
14 15 14 0.09
40 40 40 0.12
100 102 100 0.18
241 237 241 0.22
334 337 334 0.23
489 488 489 0.25
578 580 578 0.25
337 333 337 0.23
318 312 318 0.21
165 158 165 0.15
175 175 175 0.17
149 152 149 0.18
173 170 173 0.18
116 114 116 0.14
70 70 70 0.13
73 70 73 0.17
94 94 94 0.2
90 88 90 0.19
84 83 84 0.18
58 58 58 0.15
38 39 38 0.13
87 87 87 0.14
136 135 136 0.19
247 247 247 0.21
262 262 262 0.23
147 148 147 0.21
156 152 156 0.19
122 119 122 0.19
77 75 77 0.17
63 64 63 0.15
53 51 53 0.11
24 23 24 0.07
64 72 64 0.12
192 191 192 0.2
174 175 174 0.19
209 209 209 0.21
273 274 273 0.23
310 308 310 0.21
366 368 366 0.23
346 346 346 0.21
285 286 285 0.21
202 202 202 0.17
150 152 150 0.16
78 76 78 0.14
88 87 88 0.16
91 91 91 0.18
137 133 137 0.17
196 198 196 0.21
230 228 230 0.21
329 333 329 0.22
297 306 297 0.21
191 191 191 0.18
128 128 128 0.18
70 72 70 0.16
49 48 49 0.12
26 29 26 0.1
30 31 30 0.11
9 10 9 0.05
5 5 5 0.05
24 26 24 0.09
17 17 17 0.08
30 31 30 0.1
69 72 69 0.15
148 148 148 0.22
285 288 285 0.25
544 544 544 0.26
614 617 614 0.27
361 369 361 0.25
252 254 252 0.22
118 117 118 0.18
52 50 52 0.14
41 37 41 0.12
51 48 51 0.11
16 15 16 0.07
12 11 12 0.07
46 47 46 0.08
86 88 86 0.14
101 99 101 0.17
100 97 100 0.2
116 117 116 0.22
118 117 118 0.22
99 101 99 0.2
51 52 51 0.13
81 81 81 0.15
96 94 96 0.13
88 85 88 0.15
170 170 170 0.21
272 271 272 0.23
204 202 204 0.22
165 163 165 0.18
181 173 181 0.15
76 80 76 0.12
34 35 34 0.11
13 13 13 0.08
8 8 8 0.05
86 88 86 0.16
109 107 109 0.18
78 75 78 0.16
131 132 131 0.22
223 223 223 0.23
238 239 238 0.21
243 237 243 0.2
272 268 272 0.23
145 143 145 0.18
82 79 82 0.11
63 64 63 0.12
34 31 34 0.11
35 31 35 0.09
41 39 41 0.12
72 71 72 0.16
94 92 94 0.16
111 110 111 0.17
121 109 121 0.14
146 142 146 0.19
120 117 120 0.16
89 90 89 0.17
44 44 44 0.12
24 23 24 0.07
18 19 18 0.07
11 8 11 0.06
2 2 2 0.02
12 13 12 0.06
27 27 27 0.08
13 14 13 0.07
64 65 64 0.14
85 86 85 0.17
171 173 171 0.22
254 258 254 0.24
402 399 402 0.23
500 500 500 0.25
298 310 298 0.23
138 137 138 0.19
50 50 50 0.13
10 10 10 0.07
13 14 13 0.06
17 15 17 0.06
1 1 1 0.01
5 5 5 0.02
21 21 21 0.05
35 35 35 0.07
63 65 63 0.12
114 114 114 0.17
129 129 129 0.19
151 151 151 0.23
145 145 145 0.21
101 100 101 0.18
88 89 88 0.13
96 98 96 0.1
58 58 58 0.06
49 49 49 0.11
128 123 128 0.19
164 160 164 0.2
171 173 171 0.19
238 239 238 0.17
256 263 256 0.15
130 140 130 0.12
20 23 20 0.07
4 5 4 0.03
10 9 10 0.04
38 38 38 0.11
51 53 51 0.12
92 94 92 0.17
128 127 128 0.2
142 138 142 0.17
119 120 119 0.16
128 128 128 0.19
87 85 87 0.18
45 44 45 0.14
32 30 32 0.11
33 29 33 0.11
10 10 10 0.05
2 2 2 0.01
3 3 3 0.03
9 9 9 0.04
25 25 25 0.1
18 18 18 0.09
39 36 39 0.13
75 76 75 0.18
49 49 49 0.16
55 55 55 0.15
29 29 29 0.1
6 5 6 0.04
5 4 5 0.04
13 11 13 0.08
8 6 8 0.04
31 30 31 0.06
30 31 30 0.07
20 20 20 0.07
74 75 74 0.14
141 140 141 0.17
223 225 223 0.23
275 276 275 0.21
345 345 345 0.2
348 350 348 0.24
209 213 209 0.22
71 71 71 0.16
31 33 31 0.09
2 2 2 0.02
2 3 2 0.03
4 3 4 0.03
1 1 1 0.
1 2 1 0.01
1 1 1 0.01
11 11 11 0.04
15 16 15 0.05
50 51 50 0.12
192 192 192 0.19
231 229 231 0.23
222 221 222 0.24
185 185 185 0.19
166 166 166 0.19
106 108 106 0.14
68 68 68 0.12
26 26 26 0.07
18 19 18 0.09
47 44 47 0.13
66 63 66 0.14
97 99 97 0.13
183 185 183 0.15
307 301 307 0.17
153 156 153 0.15
18 20 18 0.07
3 2 3 0.03
5 5 5 0.04
16 16 16 0.09
59 59 59 0.15
99 97 99 0.19
91 88 91 0.17
73 73 73 0.14
67 67 67 0.15
67 66 67 0.15
36 35 36 0.1
86 82 86 0.15
59 59 59 0.14
45 46 45 0.13
8 8 8 0.05
2 2 2 0.02
3 3 3 0.03
3 3 3 0.03
16 13 16 0.08
12 12 12 0.07
26 25 26 0.11
36 33 36 0.12
19 19 19 0.1
4 3 4 0.04
7 4 7 0.04
2 2 2 0.02
17 18 17 0.07
54 57 54 0.14
26 25 26 0.09
21 21 21 0.04
46 45 46 0.08
41 42 41 0.1
80 82 80 0.16
112 113 112 0.19
281 281 281 0.22
270 269 270 0.21
280 279 280 0.21
239 236 239 0.21
179 183 179 0.22
97 97 97 0.17
36 37 36 0.09
3 4 3 0.03
1 1 1 0.01
22 23 22 0.06
12 11 12 0.04
2 3 2 0.01
1 1 1 0.
1 1 1 0.
1 1 1 0.
2 3 2 0.02
23 22 23 0.06
33 32 33 0.08
86 87 86 0.15
219 221 219 0.22
242 242 242 0.25
183 184 183 0.24
221 225 221 0.19
220 221 220 0.2
169 169 169 0.18
63 64 63 0.14
29 28 29 0.09
20 21 20 0.09
31 32 31 0.1
59 61 59 0.13
123 129 123 0.16
230 232 230 0.17
178 178 178 0.18
61 67 61 0.15
50 47 50 0.14
12 9 12 0.07
17 18 17 0.07
29 31 29 0.12
44 45 44 0.14
38 40 38 0.15
91 94 91 0.19
110 112 110 0.19
53 52 53 0.14
46 45 46 0.1
43 42 43 0.08
121 99 121 0.12
90 81 90 0.15
93 91 93 0.17
15 15 15 0.09
6 4 6 0.04
26 23 26 0.1
13 13 13 0.07
29 26 29 0.1
16 19 16 0.08
21 23 21 0.1
16 16 16 0.08
12 12 12 0.05
1 1 1 0.
1 1 1 0.
6 6 6 0.03
43 45 43 0.08
40 39 40 0.09
19 18 19 0.06
11 12 11 0.04
32 33 32 0.07
113 116 113 0.16
141 140 141 0.15
180 182 180 0.17
269 268 269 0.21
189 193 189 0.19
180 183 180 0.18
190 187 190 0.18
102 108 102 0.16
77 63 77 0.13
27 26 27 0.08
17 20 17 0.07
6 4 6 0.04
2 3 2 0.01
2 2 2 0.01
3 3 3 0.02
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
4 5 4 0.02
35 36 35 0.1
106 107 106 0.15
315 315 315 0.23
351 346 351 0.25
210 211 210 0.23
244 245 244 0.23
237 243 237 0.22
228 227 228 0.22
105 104 105 0.18
39 38 39 0.11
15 16 15 0.07
10 10 10 0.06
28 30 28 0.12
117 119 117 0.18
180 179 180 0.18
211 210 211 0.21
51 51 51 0.14
71 72 71 0.18
51 52 51 0.16
26 27 26 0.07
38 37 38 0.1
46 47 46 0.11
46 46 46 0.11
44 46 44 0.13
117 120 117 0.21
91 93 91 0.17
23 20 23 0.07
14 13 14 0.05
40 48 40 0.06
150 140 150 0.11
147 143 147 0.17
106 106 106 0.18
70 68 70 0.14
38 35 38 0.13
65 67 65 0.17
40 42 40 0.11
33 31 33 0.09
15 16 15 0.07
9 9 9 0.04
6 7 6 0.04
8 7 8 0.03
1 1 1 0.01
16 16 16 0.04
54 54 54 0.07
34 34 34 0.08
28 28 28 0.09
19 19 19 0.05
38 38 38 0.06
82 81 82 0.09
110 110 110 0.1
169 173 169 0.14
109 109 109 0.11
3 3 3 0.02
2 2 2 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
2 2 2 0.02
33 39 33 0.11
113 114 113 0.18
276 277 276 0.24
320 320 320 0.26
240 244 240 0.24
357 356 357 0.25
210 210 210 0.23
141 144 141 0.21
80 83 80 0.17
14 12 14 0.06
7 7 7 0.04
24 22 24 0.05
19 20 19 0.09
59 57 59 0.13
115 109 115 0.19
63 58 63 0.17
60 58 60 0.16
50 49 50 0.14
27 26 27 0.12
10 10 10 0.07
27 27 27 0.09
34 34 34 0.07
35 35 35 0.11
66 66 66 0.16
92 96 92 0.18
34 34 34 0.1
19 16 19 0.06
52 52 52 0.09
117 113 117 0.11
88 89 88 0.12
133 134 133 0.14
113 115 113 0.13
114 111 114 0.14
129 125 129 0.19
83 84 83 0.15
34 35 34 0.11
15 15 15 0.06
28 27 28 0.08
14 11 14 0.06
13 12 13 0.04
4 5 4 0.03
2 3 2 0.01
19 19 19 0.06
50 49 50 0.12
22 22 22 0.07
29 30 29 0.05
45 46 45 0.07
89 91 89 0.09
160 160 160 0.09
91 92 91 0.07
48 49 48 0.06
1 1 1 0.
1 1 1 0.
1 1 1 0.01
1 1 1 0.
1 1 1 0.
2 2 2 0.02
23 25 23 0.08
87 86 87 0.15
159 158 159 0.22
225 220 225 0.23
307 309 307 0.22
383 385 383 0.25
147 148 147 0.21
92 90 92 0.15
26 27 26 0.07
1 1 1 0.
1 1 1 0.01
2 3 2 0.02
2 2 2 0.02
47 53 47 0.13
102 101 102 0.19
99 97 99 0.18
94 95 94 0.16
64 64 64 0.13
30 30 30 0.11
23 23 23 0.11
22 23 22 0.07
30 29 30 0.07
25 27 25 0.1
73 73 73 0.16
51 62 51 0.1
44 40 44 0.08
126 125 126 0.13
111 110 111 0.13
186 190 186 0.15
122 133 122 0.13
81 78 81 0.09
111 113 111 0.12
164 168 164 0.18
215 214 215 0.23
90 93 90 0.19
31 31 31 0.09
25 25 25 0.08
34 33 34 0.09
35 34 35 0.09
10 11 10 0.05
2 2 2 0.01
2 2 2 0.02
36 39 36 0.13
72 73 72 0.17
28 29 28 0.11
29 28 29 0.07
104 103 104 0.08
123 124 123 0.1
123 122 123 0.09
106 104 106 0.08
4 5 4 0.03
6 6 6 0.03
4 3 4 0.02
3 2 3 0.02
3 2 3 0.01
5 4 5 0.03
23 24 23 0.07
59 59 59 0.1
168 169 168 0.15
336 336 336 0.21
381 384 381 0.23
232 235 232 0.22
69 68 69 0.15
19 22 19 0.08
2 2 2 0.01
1 1 1 0.
1 1 1 0.
1 1 1 0.
6 6 6 0.04
50 53 50 0.14
105 106 105 0.17
164 164 164 0.19
89 89 89 0.17
38 38 38 0.12
33 35 33 0.1
53 53 53 0.12
52 51 52 0.08
36 36 36 0.07
33 27 33 0.09
76 72 76 0.13
60 58 60 0.09
89 88 89 0.1
174 167 174 0.17
179 181 179 0.17
362 350 362 0.2
175 173 175 0.16
57 57 57 0.11
134 125 134 0.15
130 131 130 0.2
121 116 121 0.19
68 71 68 0.14
56 56 56 0.13
48 49 48 0.11
42 41 42 0.09
36 35 36 0.09
30 32 30 0.08
14 12 14 0.05
21 21 21 0.07
80 81 80 0.18
114 111 114 0.2
61 61 61 0.15
40 40 40 0.08
98 98 98 0.06
57 58 57 0.06
48 47 48 0.07
15 15 15 0.06
14 15 14 0.06
22 22 22 0.06
16 15 16 0.06
26 26 26 0.08
52 52 52 0.1
92 92 92 0.12
176 172 176 0.18
176 175 176 0.21
146 144 146 0.2
77 78 77 0.17
30 31 30 0.11
6 8 6 0.05
3 2 3 0.03
1 1 1 0.01
6 5 6 0.02
6 6 6 0.02
21 21 21 0.08
49 47 49 0.15
58 60 58 0.16
93 94 93 0.18
56 57 56 0.15
27 29 27 0.11
39 40 39 0.12
61 61 61 0.13
33 32 33 0.1
37 38 37 0.08
59 59 59 0.12
144 139 144 0.13
190 180 190 0.15
225 237 225 0.18
239 240 239 0.19
270 259 270 0.19
373 384 373 0.21
142 157 142 0.15
101 98 101 0.14
174 174 174 0.2
138 139 138 0.22
110 109 110 0.2
45 48 45 0.13
24 24 24 0.1
15 17 15 0.08
41 39 41 0.11
43 42 43 0.09
84 86 84 0.18
93 93 93 0.14
170 167 170 0.14
198 198 198 0.15
127 135 127 0.11
45 45 45 0.09
19 19 19 0.07
22 22 22 0.07
45 44 45 0.09
51 50 51 0.11
115 116 115 0.19
130 129 130 0.21
93 93 93 0.2
77 74 77 0.16
23 21 23 0.09
3 4 3 0.04
7 7 7 0.05
16 17 16 0.08
4 4 4 0.05
12 13 12 0.05
3 4 3 0.03
22 24 22 0.09
35 32 35 0.11
60 61 60 0.16
66 65 66 0.17
25 28 25 0.12
24 24 24 0.07
38 36 38 0.09
31 34 31 0.1
12 13 12 0.07
38 37 38 0.1
46 42 46 0.11
141 145 141 0.17
183 179 183 0.18
203 201 203 0.18
188 193 188 0.18
192 193 192 0.17
154 151 154 0.18
146 145 146 0.17
139 138 139 0.18
116 113 116 0.2
128 125 128 0.18
84 85 84 0.16
33 35 33 0.11
14 13 14 0.06
16 17 16 0.07
7 7 7 0.06
45 47 45 0.11
17 18 17 0.08
33 32 33 0.09
41 41 41 0.1
59 58 59 0.15
92 91 92 0.2
103 103 103 0.21
90 92 90 0.18
14 12 14 0.07
7 7 7 0.03
3 3 3 0.03
2 3 2 0.02
3 3 3 0.03
3 4 3 0.04
13 12 13 0.04
9 9 9 0.05
20 20 20 0.11
51 51 51 0.16
74 74 74 0.18
37 39 37 0.12
49 49 49 0.11
46 45 46 0.09
23 25 23 0.07
6 8 6 0.03
2 2 2 0.02
11 9 11 0.07
37 39 37 0.11
108 108 108 0.17
166 162 166 0.21
183 182 183 0.19
186 186 186 0.17
164 164 164 0.18
160 160 160 0.19
125 124 125 0.18
76 76 76 0.14
79 80 79 0.15
75 74 75 0.12
52 52 52 0.1
20 20 20 0.06
13 12 13 0.04
16 16 16 0.05
17 16 17 0.07
13 13 13 0.07
44 45 44 0.13
44 43 44 0.14
41 41 41 0.15
87 88 87 0.19
34 34 34 0.11
6 7 6 0.03
2 2 2 0.01
2 2 2 0.01
1 1 1 0.
2 1 2 0.01
1 1 1 0.01
4 5 4 0.04
4 4 4 0.05
22 21 22 0.11
52 51 52 0.17
57 58 57 0.15
51 51 51 0.15
46 47 46 0.14
59 59 59 0.13
19 19 19 0.07
4 5 4 0.03
6 5 6 0.02
17 19 17 0.07
64 64 64 0.14
103 105 103 0.2
142 143 142 0.2
149 150 149 0.16
187 189 187 0.2
126 125 126 0.17
174 173 174 0.22
151 154 151 0.2
48 48 48 0.14
53 52 53 0.13
49 48 49 0.11
18 19 18 0.07
3 3 3 0.02
4 4 4 0.03
17 17 17 0.06
28 28 28 0.09
43 43 43 0.15
45 46 45 0.15
42 43 42 0.14
60 61 60 0.14
4 4 4 0.04
2 2 2 0.02
1 1 1 0.
1 1 1 0.
1 1 1 0.
7 7 7 0.04
4 4 4 0.03
7 5 7 0.04
17 16 17 0.08
18 18 18 0.1
39 39 39 0.15
58 57 58 0.17
74 74 74 0.19
62 63 62 0.16
62 60 62 0.14
19 17 19 0.07
6 6 6 0.04
10 8 10 0.05
42 41 42 0.11
49 52 49 0.11
120 121 120 0.16
101 100 101 0.14
121 123 121 0.16
210 209 210 0.16
148 149 148 0.15
126 126 126 0.14
88 91 88 0.18
32 34 32 0.1
24 23 24 0.1
12 12 12 0.08
6 8 6 0.06
8 8 8 0.04
127 126 127 0.21
135 134 135 0.22
39 42 39 0.14
38 38 38 0.13
19 18 19 0.09
12 12 12 0.04
3 3 3 0.03
2 2 2 0.01
2 1 2 0.01
13 11 13 0.05
49 47 49 0.1
66 65 66 0.11
44 42 44 0.11
18 21 18 0.09
24 23 24 0.12
32 34 32 0.13
71 71 71 0.18
52 51 52 0.15
31 30 31 0.11
33 32 33 0.08
11 10 11 0.05
6 8 6 0.05
30 31 30 0.09
40 40 40 0.09
53 56 53 0.16
76 77 76 0.14
57 56 57 0.1
158 158 158 0.14
215 213 215 0.15
159 158 159 0.12
126 127 126 0.14
63 62 63 0.15
32 31 32 0.09
44 45 44 0.11
37 37 37 0.11
16 16 16 0.07
166 167 166 0.23
118 120 118 0.21
24 24 24 0.1
7 6 7 0.04
3 4 3 0.03
3 2 3 0.01
2 1 2 0.01
2 2 2 0.
22 28 22 0.09
74 75 74 0.16
110 107 110 0.18
108 107 108 0.18
82 83 82 0.15
39 35 39 0.12
36 37 36 0.15
30 31 30 0.13
17 16 17 0.1
19 17 19 0.08
26 25 26 0.09
13 12 13 0.07
8 8 8 0.06
8 9 8 0.05
31 32 31 0.08
28 27 28 0.08
25 24 25 0.09
87 88 87 0.1
99 99 99 0.1
82 84 82 0.12
156 156 156 0.13
122 121 122 0.13
95 95 95 0.17
63 64 63 0.16
45 46 45 0.1
42 45 42 0.12
36 36 36 0.1
45 44 45 0.15
26 28 26 0.07
9 9 9 0.04
3 2 3 0.02
1 1 1 0.01
1 1 1 0.01
3 4 3 0.02
52 53 52 0.17
80 79 80 0.19
134 134 134 0.22
156 156 156 0.21
146 146 146 0.21
177 174 177 0.23
93 93 93 0.18
52 53 52 0.15
68 60 68 0.14
58 51 58 0.12
16 16 16 0.09
5 5 5 0.04
7 8 7 0.04
4 4 4 0.03
17 17 17 0.05
28 28 28 0.06
57 59 57 0.12
110 108 110 0.12
57 58 57 0.1
46 47 46 0.11
90 90 90 0.15
90 90 90 0.16
103 102 103 0.16
68 68 68 0.13
34 36 34 0.1
34 34 34 0.1
21 22 21 0.07
36 35 36 0.09
20 21 20 0.07
3 3 3 0.02
1 1 1 0.01
15 15 15 0.08
63 63 63 0.16
94 92 94 0.18
191 188 191 0.21
240 238 240 0.22
341 339 341 0.25
359 358 359 0.25
184 184 184 0.21
112 112 112 0.19
128 126 128 0.18
72 70 72 0.15
32 31 32 0.1
27 26 27 0.08
8 8 8 0.04
23 24 23 0.07
53 56 53 0.09
67 69 67 0.12
131 138 131 0.16
139 139 139 0.15
64 63 64 0.12
55 54 55 0.12
63 62 63 0.14
74 73 74 0.14
100 101 100 0.16
42 43 42 0.13
17 17 17 0.09
12 14 12 0.06
9 9 9 0.03
24 22 24 0.08
90 89 90 0.2
162 162 162 0.23
237 233 237 0.22
334 323 334 0.23
516 510 516 0.26
643 642 643 0.28
449 456 449 0.26
222 226 222 0.22
130 130 130 0.21
90 91 90 0.18
92 91 92 0.17
86 86 86 0.17
56 55 56 0.13
20 21 20 0.08
70 73 70 0.15
63 61 63 0.18
86 85 86 0.19
26 26 26 0.1
27 26 27 0.09
13 13 13 0.05
9 11 9 0.05
84 83 84 0.14
242 241 242 0.22
318 312 318 0.25
512 506 512 0.25
701 706 701 0.27
744 741 744 0.28
719 722 719 0.28
418 416 418 0.24
178 178 178 0.21
140 135 140 0.21
130 130 130 0.2
100 99 100 0.18
111 110 111 0.19
19 18 19 0.07
14 14 14 0.06
54 55 54 0.13
240 241 240 0.22
385 385 385 0.24
552 552 552 0.26
716 723 716 0.27
799 776 799 0.26
759 762 759 0.28
665 663 665 0.28
432 432 432 0.26
317 316 317 0.25
289 286 289 0.23
184 190 184 0.22
84 85 84 0.19
128 128 128 0.22
168 169 168 0.23
309 317 309 0.23
563 576 563 0.25
823 826 823 0.26
781 783 781 0.25
847 856 847 0.28
795 796 795 0.28
622 626 622 0.27
461 458 461 0.25
116 118 116 0.2
103 102 103 0.21
146 148 146 0.21
232 235 232 0.22
571 578 571 0.24
765 769 765 0.26
64 65 64 0.18
117 116 117 0.18
191 194 191 0.2
225 218 225 0.2
54 52 54 0.14
16 16 16 0.08
66 64 66 0.14
43 43 43 0.12
53 52 53 0.11
49 50 49 0.11
130 131 130 0.19
5 7 5 0.05
133 134 133 0.12
97 101 97 0.13
44 44 44 0.09
110 109 110 0.18
58 59 58 0.13
49 47 49 0.11
63 61 63 0.14
105 102 105 0.21
39 37 39 0.13
21 20 21 0.08
35 35 35 0.08
107 109 107 0.14
134 131 134 0.14
163 157 163 0.2
156 153 156 0.18
136 135 136 0.16
112 111 112 0.17
90 92 90 0.19
41 39 41 0.12
10 9 10 0.07
30 31 30 0.13
69 69 69 0.14
260 259 260 0.17
368 375 368 0.22
348 351 348 0.24
317 310 317 0.19
214 210 214 0.2
169 165 169 0.22
65 68 65 0.16
41 40 41 0.13
13 13 13 0.08
12 15 12 0.09
108 110 108 0.15
233 234 233 0.19
300 299 300 0.22
394 393 394 0.21
357 353 357 0.24
346 344 346 0.25
305 303 305 0.25
332 336 332 0.25
91 91 91 0.13
102 99 102 0.15
132 134 132 0.21
85 88 85 0.16
26 26 26 0.11
18 19 18 0.1
74 75 74 0.18
132 132 132 0.19
152 155 152 0.18
254 256 254 0.2
450 452 450 0.26
357 356 357 0.25
297 298 297 0.24
262 263 262 0.24
218 219 218 0.2
163 164 163 0.2
202 198 202 0.24
161 160 161 0.23
81 82 81 0.18
50 51 50 0.16
17 17 17 0.09
47 47 47 0.16
88 86 88 0.18
148 150 148 0.19
